,Country Name,Country Code,Series Code,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020
135,"Congo, Rep.",COG,SP.POP.TOTL.FE.ZS,50.213500280556204,50.1844376199088,50.157817077557795,50.133872637859895,50.1127552540695,50.09441886723061,50.078942203819,50.0656037730416,50.0537867827995,50.042913383829
138,Costa Rica,CRI,SP.POP.TOTL.FE.ZS,49.9207008028774,49.9310260680294,49.941935142387,49.9536846846659,49.96642810509089,49.980180987791,49.9947979325065,50.0098510974123,50.0245960375714,50.0388880186034
141,Cote d'Ivoire,CIV,SP.POP.TOTL.FE.ZS,49.268621688161495,49.311617831524,49.3506509969935,49.387111399352705,49.42200919412029,49.4556584330441,49.48796060149421,49.519119577126204,49.549204765148495,49.5782798534021
144,Croatia,HRV,SP.POP.TOTL.FE.ZS,51.8510128914298,51.8722521566649,51.8944168874616,51.910319730759,51.914349446735294,51.9048921366218,51.8830834596628,51.8526217475815,51.8191055901764,51.7865337902422
147,Cuba,CUB,SP.POP.TOTL.FE.ZS,50.2752194132942,50.2851974822672,50.292252171063005,50.298609460817296,50.3058647424139,50.3142801991829,50.323403080713796,50.3328498327681,50.3424719177263,50.3517378888805
150,Curacao,CUW,SP.POP.TOTL.FE.ZS,54.1412523225811,54.187013926569,54.20243637987121,54.2005402948899,54.1876759461996,54.1634845239204,54.1324558912499,54.0954698223689,54.0554267147219,54.0103595368678
153,Cyprus,CYP,SP.POP.TOTL.FE.ZS,50.0942803268385,50.0688958861579,50.011190121919896,49.9544822211635,49.92235055172879,49.9200556491302,49.9399415945782,49.9710744983023,49.999165675210705,50.013790407342995
156,Czech Republic,CZE,SP.POP.TOTL.FE.ZS,50.884019248736,50.87030877674599,50.8695154001845,50.8705513608402,50.8651224037603,50.8512677622511,50.831695647565006,50.8085889327815,50.7856378201089,50.7654228945384
159,Denmark,DNK,SP.POP.TOTL.FE.ZS,50.356440467277295,50.3308822153416,50.3064124557124,50.28640413234071,50.2731645834414,50.2673975626761,50.26843608569511,50.2742027259115,50.2818233999096,50.289017840017
162,Djibouti,DJI,SP.POP.TOTL.FE.ZS,46.6151479902679,46.643267875079495,46.8017516212006,46.9910660537862,47.14244451300771,47.2427046324629,47.31522084524939,47.3667854457553,47.414789272739,47.47045046467521
165,Dominica,DMA,SP.POP.TOTL.FE.ZS,,,,,,,,,,
168,Dominican Republic,DOM,SP.POP.TOTL.FE.ZS,49.8378055151933,49.8635372608126,49.8880001305703,49.9121019180965,49.9364938105902,49.9608472535084,49.984604937587,50.007796071702,50.030547659330395,50.0529687578356
171,Ecuador,ECU,SP.POP.TOTL.FE.ZS,49.9106822178205,49.91942341844911,49.9279101100476,49.9362769116425,49.944806391207706,49.9534537262366,49.962109829544296,49.9706251782698,49.9789422572346,49.986980716497
