,Country Name,Country Code,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020
102,Cameroon,CMR,4.0300002098083505,4.0300002098083505,4.0300002098083505,4.0300002098083505,4.0300002098083505,4.0300002098083505,4.0300002098083505,4.0300002098083505,4.0300002098083505,4.0300002098083505
105,Canada,CAN,7.0100002288818395,6.82000017166138,6.599999904632571,6.389999866485599,6.28999996185303,6.2399997711181605,5.849999904632571,5.4899997711181605,5.25,9.39000034332275
108,Cayman Islands,CYM,5.46999979019165,5.30999994277954,5.84000015258789,4.65000009536743,5.199999809265139,4.65000009536743,4.65000009536743,4.65000009536743,4.65000009536743,4.65000009536743
114,Chad,TCD,0.779999971389771,0.779999971389771,0.779999971389771,0.779999971389771,0.779999971389771,0.779999971389771,0.779999971389771,0.779999971389771,0.779999971389771,0.779999971389771
120,Chile,CHL,8.86999988555908,8.13000011444092,7.17999982833862,7.130000114440921,7.139999866485599,7.26999998092651,7.46000003814697,7.9899997711181605,8.02000045776367,11.4399995803833
126,Colombia,COL,13.1000003814697,12.6599998474121,11.6700000762939,11.029999732971199,10.8400001525879,11.210000038147,11.5100002288818,11.789999961853,12.75,19.0400009155273
129,Comoros,COM,10.4399995803833,10.4399995803833,10.4399995803833,10.4399995803833,10.4399995803833,10.4399995803833,10.4399995803833,10.4399995803833,10.4399995803833,10.4399995803833
132,"Congo, Dem. Rep.",COD,3.6199998855590803,3.6199998855590803,3.6199998855590803,3.6199998855590803,3.6199998855590803,3.6199998855590803,3.6199998855590803,3.6199998855590803,3.6199998855590803,3.6199998855590803
135,"Congo, Rep.",COG,10.8000001907349,10.8000001907349,10.8000001907349,10.8000001907349,10.8000001907349,10.8000001907349,10.8000001907349,10.8000001907349,10.8000001907349,10.8000001907349
138,Costa Rica,CRI,12.7600002288818,11.630000114440902,10.4200000762939,11.2600002288818,11.1700000762939,10.859999656677198,10.3199996948242,12.220000267028801,14.979999542236301,22.6100006103516
141,Cote d'Ivoire,CIV,3.35999989509583,7.32999992370605,5.1100001335144,3.35999989509583,3.35999989509583,3.35999989509583,3.8699998855590803,3.35999989509583,3.35999989509583,3.35999989509583
144,Croatia,HRV,13.720000267028801,15.979999542236301,16.7600002288818,18.270000457763697,16.8999996185303,13.789999961853,11.9099998474121,9.34000015258789,7.15999984741211,7.57999992370605
147,Cuba,CUB,3.50999999046326,3.6199998855590803,3.54999995231628,3.0999999046325697,2.5999999046325697,2.2000000476837203,1.60000002384186,1.79999995231628,1.60000002384186,1.60000002384186
150,Curacao,CUW,15.380000114440902,15.380000114440902,15.380000114440902,15.380000114440902,15.380000114440902,15.380000114440902,15.380000114440902,15.380000114440902,15.380000114440902,20.3299999237061
153,Cyprus,CYP,7.630000114440921,11.0500001907349,15.1599998474121,15.0600004196167,14.770000457763699,13.3199996948242,11.2600002288818,8.73999977111816,7.98000001907349,7.619999885559079
156,Czech Republic,CZE,7.889999866485599,8.21000003814697,8.28999996185303,7.389999866485599,6.07000017166138,4.67000007629395,3.57999992370605,2.79999995231628,2.38000011444092,2.95000004768372
159,Denmark,DNK,7.619999885559079,7.78999996185303,7.67000007629395,7.139999866485599,6.53000020980835,6.380000114440921,6.050000190734861,5.34999990463257,5.269999980926509,5.98000001907349
162,Djibouti,DJI,35.9000015258789,35.9000015258789,35.9000015258789,35.9000015258789,35.9000015258789,35.9000015258789,35.9000015258789,35.9000015258789,35.9000015258789,35.9000015258789
168,Dominican Republic,DOM,8.35000038146973,9.21000003814697,10.520000457763699,9.6899995803833,10.8400001525879,10.6499996185303,8.06999969482422,9.02999973297119,9.27000045776367,8.9399995803833
171,Ecuador,ECU,4.269999980926509,3.8099999427795397,3.6500000953674303,4.13000011444092,4.5,5.80999994277954,4.90000009536743,4.38000011444092,4.57999992370605,7.32000017166138
174,"Egypt, Arab Rep.",EGY,22.440000534057603,24.010000228881804,24.1700000762939,24.0,24.809999465942397,23.6399993896484,23.0699996948242,21.4400005340576,21.6700000762939,17.7199993133545
177,El Salvador,SLV,3.41000008583069,3.29999995231628,3.32999992370605,3.14000010490417,3.47000002861023,3.8499999046325697,4.0,3.75,4.38000011444092,5.46000003814697
186,Estonia,EST,11.5799999237061,9.10000038146973,8.159999847412111,6.80999994277954,6.130000114440921,6.07000017166138,5.300000190734861,5.32000017166138,4.84000015258789,6.619999885559079
189,Eswatini,SWZ,24.4200000762939,24.4200000762939,24.4200000762939,24.4200000762939,24.4200000762939,24.4200000762939,24.4200000762939,24.4200000762939,24.4200000762939,24.4200000762939
192,Ethiopia,ETH,2.9400000572204603,2.9400000572204603,2.9400000572204603,2.9400000572204603,2.9400000572204603,2.9400000572204603,2.9400000572204603,2.9400000572204603,2.9400000572204603,2.9400000572204603
198,Fiji,FJI,4.61999988555908,4.61999988555908,4.61999988555908,8.51000022888184,4.61999988555908,5.53999996185303,4.61999988555908,4.61999988555908,4.61999988555908,4.61999988555908
201,Finland,FIN,7.099999904632571,7.050000190734861,7.51999998092651,7.949999809265139,8.84000015258789,8.57999992370605,8.39000034332275,7.300000190734861,6.17000007629395,7.4899997711181605
204,France,FRA,9.11999988555908,9.35999965667725,9.78999996185303,10.0299997329712,9.90999984741211,9.85000038146973,9.36999988555908,9.0600004196167,8.35000038146973,7.949999809265139
213,"Gambia, The",GMB,12.4099998474121,12.630000114440902,12.4099998474121,12.4099998474121,12.4099998474121,12.4099998474121,12.4099998474121,12.4099998474121,12.4099998474121,12.4099998474121
216,Georgia,GEO,17.3999996185303,18.3700008392334,16.1800003051758,14.479999542236301,13.9200000762939,12.5500001907349,12.7399997711182,11.229999542236301,10.1499996185303,16.2099990844727
219,Germany,DEU,5.57999992370605,5.17999982833862,4.92000007629395,4.63000011444092,4.2199997901916495,3.74000000953674,3.3099999427795397,2.91000008583069,2.7300000190734903,3.3699998855590803
222,Ghana,GHA,2.35999989509583,2.35999989509583,2.35999989509583,2.35999989509583,6.599999904632571,2.35999989509583,4.36999988555908,2.35999989509583,2.35999989509583,2.35999989509583
228,Greece,GRC,21.510000228881804,28.2099990844727,31.350000381469698,30.1700000762939,28.850000381469698,28.100000381469698,26.0699996948242,24.2299995422363,21.5,19.7900009155273
231,Greenland,GRL,9.60000038146973,10.1999998092651,10.1000003814697,10.3000001907349,9.30000019073486,9.30000019073486,9.30000019073486,9.30000019073486,9.30000019073486,9.30000019073486
237,Guam,GUM,15.6999998092651,10.8000001907349,10.8000001907349,10.8000001907349,10.8000001907349,10.8000001907349,10.8000001907349,10.8000001907349,10.8000001907349,10.8000001907349
240,Guatemala,GTM,6.610000133514401,3.4400000572204603,3.64000010490417,3.3699998855590803,3.52999997138977,3.45000004768372,3.5,2.79999995231628,2.91000008583069,2.79999995231628
243,Guinea,GIN,5.05999994277954,5.05999994277954,5.05999994277954,5.05999994277954,5.05999994277954,5.05999994277954,5.05999994277954,5.05999994277954,5.05999994277954,5.05999994277954
246,Guinea-Bissau,GNB,2.72000002861023,2.72000002861023,2.72000002861023,2.72000002861023,2.72000002861023,2.72000002861023,2.72000002861023,2.72000002861023,2.72000002861023,2.72000002861023
249,Guyana,GUY,15.0799999237061,15.0799999237061,15.0799999237061,15.0799999237061,15.0799999237061,15.0799999237061,15.0799999237061,16.4899997711182,15.0799999237061,15.0799999237061
252,Haiti,HTI,17.2999992370605,17.2999992370605,17.2999992370605,17.2999992370605,17.2999992370605,17.2999992370605,17.2999992370605,17.2999992370605,17.2999992370605,17.2999992370605
255,Honduras,HND,6.30999994277954,5.11999988555908,7.449999809265139,9.25,8.76000022888184,8.88000011444092,7.849999904632571,7.17000007629395,8.060000419616701,13.8199996948242
