,Country Name,Country Code,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020
245,Guinea,GIN,5.019999980926509,5.019999980926509,5.019999980926509,5.019999980926509,5.019999980926509,5.019999980926509,5.019999980926509,5.019999980926509,5.019999980926509,5.019999980926509
248,Guinea-Bissau,GNB,3.20000004768372,3.20000004768372,3.20000004768372,3.20000004768372,3.20000004768372,3.20000004768372,3.20000004768372,3.20000004768372,3.20000004768372,3.20000004768372
251,Guyana,GUY,13.520000457763699,13.520000457763699,13.520000457763699,13.520000457763699,13.520000457763699,13.520000457763699,13.520000457763699,14.020000457763699,13.520000457763699,13.520000457763699
254,Haiti,HTI,14.1000003814697,14.1000003814697,14.1000003814697,14.1000003814697,14.1000003814697,14.1000003814697,14.1000003814697,14.1000003814697,14.1000003814697,14.1000003814697
257,Honduras,HND,4.46999979019165,3.75,5.650000095367429,7.07999992370605,6.150000095367429,6.73000001907349,5.53000020980835,5.650000095367429,5.699999809265139,10.979999542236301
260,"Hong Kong SAR, China",HKG,3.42000007629395,3.2899999618530296,3.4000000953674303,3.29999995231628,3.3099999427795397,3.39000010490417,3.1300001144409197,2.8199999332427996,2.9300000667572004,5.82999992370605
263,Hungary,HUN,11.029999732971199,11.0,10.1800003051758,7.73000001907349,6.80999994277954,5.1100001335144,4.15999984741211,3.7100000381469704,3.42000007629395,4.25
266,Iceland,ISL,7.03000020980835,6.0,5.380000114440921,4.90000009536743,3.9800000190734903,2.9800000190734903,2.74000000953674,2.70000004768372,3.50999999046326,5.48000001907349
269,India,IND,2.6900000572204603,2.6900000572204603,2.6900000572204603,2.6900000572204603,2.6900000572204603,2.6900000572204603,2.6900000572204603,5.32999992370605,5.269999980926509,4.67999982833862
272,Indonesia,IDN,5.15000009536743,4.46999979019165,4.34000015258789,4.05000019073486,4.51000022888184,4.30000019073486,3.77999997138977,4.3899998664856,3.58999991416931,4.25
275,"Iran, Islamic Rep.",IRN,12.4899997711182,12.270000457763699,10.6000003814697,10.6800003051758,11.1700000762939,12.619999885559098,12.229999542236301,12.1899995803833,10.7399997711182,9.6899995803833
278,Iraq,IRQ,7.96000003814697,7.96000003814697,7.96000003814697,10.5900001525879,7.96000003814697,10.8199996948242,13.020000457763699,7.96000003814697,7.96000003814697,7.96000003814697
281,Ireland,IRL,15.3500003814697,15.4499998092651,13.729999542236301,11.859999656677198,9.90999984741211,8.36999988555908,6.71000003814697,5.7399997711181605,4.949999809265139,5.619999885559079
284,Isle of Man,IMN,3.3099999427795397,1.9800000190734899,2.5999999046325697,1.9800000190734899,1.9800000190734899,2.67000007629395,1.9800000190734899,1.9800000190734899,1.9800000190734899,1.9800000190734899
287,Israel,ISR,7.139999866485599,6.860000133514401,6.21000003814697,5.889999866485599,5.25,4.800000190734861,4.2199997901916495,4.0,3.79999995231628,4.32999992370605
290,Italy,ITA,8.35999965667725,10.6499996185303,12.1499996185303,12.6800003051758,11.8999996185303,11.6899995803833,11.210000038147,10.6099996566772,9.94999980926514,9.15999984741211
293,Jamaica,JAM,8.02999973297119,8.689999580383299,9.69999980926514,9.05000019073486,13.5100002288818,8.63000011444092,7.400000095367429,5.46999979019165,4.98999977111816,6.5
296,Japan,JPN,4.550000190734861,4.3600001335144,4.03999996185303,3.58999991416931,3.39000010490417,3.1300001144409197,2.8199999332427996,2.4000000953674303,2.4000000953674303,2.79999995231628
299,Jordan,JOR,12.8999996185303,12.1999998092651,12.6000003814697,11.8999996185303,13.0799999237061,15.279999732971199,18.1399993896484,18.270000457763697,16.8099994659424,19.2199993133545
302,Kazakhstan,KAZ,5.389999866485599,5.28999996185303,5.199999809265139,5.05999994277954,4.92999982833862,4.96000003814697,4.90000009536743,4.84999990463257,4.800000190734861,4.8899998664856
305,Kenya,KEN,2.75999999046326,2.75999999046326,2.75999999046326,2.75999999046326,2.75999999046326,2.75999999046326,2.75999999046326,2.75999999046326,5.01000022888184,2.75999999046326
308,Kiribati,KIR,8.60000038146973,8.60000038146973,8.60000038146973,8.60000038146973,9.329999923706051,8.60000038146973,8.60000038146973,8.60000038146973,8.60000038146973,8.60000038146973
314,"Korea, Rep.",KOR,2.99000000953674,2.8099999427795397,2.75,3.07999992370605,3.54999995231628,3.6500000953674303,3.6500000953674303,3.8199999332427996,3.75,3.9300000667572004
317,Kosovo,XKX,26.0,30.8799991607666,29.7700004577637,35.2599983215332,32.8400001525879,27.489999771118196,30.3400001525879,30.3799991607666,26.0,26.1700000762939
320,Kuwait,KWT,2.16000008583069,2.16000008583069,2.16000008583069,2.9000000953674303,2.2000000476837203,2.16000008583069,2.16000008583069,2.16000008583069,2.16000008583069,2.16000008583069
323,Kyrgyz Republic,KGZ,8.52999973297119,8.43000030517578,8.32999992370605,8.050000190734862,7.55999994277954,7.21000003814697,6.889999866485599,4.53999996185303,5.32999992370605,5.75
326,Lao PDR,LAO,9.40999984741211,9.40999984741211,9.40999984741211,9.40999984741211,9.40999984741211,9.40999984741211,9.40999984741211,9.40999984741211,9.40999984741211,9.40999984741211
329,Latvia,LVA,16.2099990844727,15.0500001907349,11.869999885559098,10.8500003814697,9.86999988555908,9.64000034332275,8.72000026702881,7.40999984741211,6.30999994277954,8.10000038146973
332,Lebanon,LBN,11.3500003814697,11.3500003814697,11.3500003814697,11.3500003814697,11.3500003814697,11.3500003814697,11.3500003814697,11.3500003814697,11.3500003814697,11.3500003814697
335,Lesotho,LSO,22.440000534057603,22.440000534057603,24.5799999237061,22.440000534057603,22.440000534057603,22.440000534057603,22.440000534057603,22.440000534057603,22.440000534057603,22.440000534057603
338,Liberia,LBR,2.07999992370605,2.07999992370605,2.07999992370605,2.07999992370605,2.07999992370605,3.07999992370605,12.4499998092651,2.07999992370605,2.07999992370605,2.07999992370605
341,Libya,LBY,19.0300006866455,19.0300006866455,19.0300006866455,19.0300006866455,19.0300006866455,19.0300006866455,19.0300006866455,19.0300006866455,19.0300006866455,19.0300006866455
347,Lithuania,LTU,15.390000343322802,13.359999656677198,11.770000457763699,10.6999998092651,9.11999988555908,7.860000133514401,7.07000017166138,6.150000095367429,6.2600002288818395,8.48999977111816
350,Luxembourg,LUX,4.90000009536743,5.1399998664856,5.849999904632571,5.849999904632571,6.67000007629395,6.28999996185303,5.51999998092651,5.59000015258789,5.59000015258789,6.76999998092651
353,"Macao SAR, China",MAC,2.55999994277954,1.9700000286102302,1.82000005245209,1.66999995708466,1.8099999427795401,1.9400000572204599,1.9900000095367398,1.83000004291534,1.75,2.5699999332428
356,Madagascar,MDG,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,1.78999996185303,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
359,Malawi,MWI,1.7400000095367398,1.26999998092651,5.949999809265139,1.26999998092651,1.26999998092651,1.26999998092651,4.980000019073491,1.26999998092651,1.26999998092651,1.26999998092651
362,Malaysia,MYS,3.04999995231628,3.0999999046325697,3.16000008583069,2.8800001144409197,3.0999999046325697,3.4400000572204603,3.41000008583069,3.29999995231628,3.25999999046326,4.53999996185303
365,Maldives,MDV,3.8499999046325697,3.8499999046325697,3.8499999046325697,3.8499999046325697,3.8499999046325697,6.119999885559079,3.8499999046325697,3.8499999046325697,5.34000015258789,3.8499999046325697
368,Mali,MLI,6.900000095367429,1.37000000476837,6.349999904632571,6.380000114440921,7.73000001907349,1.37000000476837,7.40999984741211,1.62000000476837,1.37000000476837,1.37000000476837
371,Malta,MLT,6.380000114440921,6.199999809265139,6.110000133514401,5.71999979019165,5.380000114440921,4.69000005722046,4.0,3.66000008583069,3.6199998855590803,4.26000022888184
374,Marshall Islands,MHL,4.73999977111816,4.73999977111816,4.73999977111816,4.73999977111816,4.73999977111816,4.73999977111816,4.73999977111816,4.73999977111816,6.42999982833862,4.73999977111816
377,Mauritania,MRT,9.85999965667725,9.85999965667725,9.85999965667725,9.85999965667725,9.85999965667725,9.85999965667725,10.3400001525879,9.85999965667725,9.85999965667725,9.85999965667725
380,Mauritius,MUS,7.449999809265139,7.46999979019165,7.32000017166138,7.46999979019165,7.40999984741211,6.80999994277954,6.75,6.42999982833862,6.32999992370605,8.63000011444092
383,Mexico,MEX,5.17000007629395,4.8899998664856,4.90999984741211,4.80999994277954,4.30999994277954,3.85999989509583,3.42000007629395,3.27999997138977,3.4800000190734903,4.449999809265139
386,"Micronesia, Fed. Sts.",FSM,8.85999965667725,8.85999965667725,8.85999965667725,8.85999965667725,8.85999965667725,8.85999965667725,8.85999965667725,8.85999965667725,8.85999965667725,8.85999965667725
389,Moldova,MDA,6.67999982833862,5.57999992370605,5.09999990463257,3.7300000190734903,4.699999809265139,4.019999980926509,3.89000010490417,2.91000008583069,5.09999990463257,3.8199999332427996
392,Monaco,MCO,6.32999992370605,6.32999992370605,6.32999992370605,6.32999992370605,6.32999992370605,6.32999992370605,6.32999992370605,6.32999992370605,6.32999992370605,6.32999992370605
395,Mongolia,MNG,4.769999980926509,3.9000000953674303,4.230000019073491,4.800000190734861,4.8600001335144,7.2399997711181605,6.360000133514401,5.380000114440921,10.0299997329712,7.0100002288818395
398,Montenegro,MNE,19.7600002288818,19.8099994659424,19.590000152587898,18.0499992370605,17.5499992370605,17.729999542236303,16.0799999237061,15.1899995803833,15.130000114440902,17.8799991607666
401,Morocco,MAR,8.90999984741211,8.98999977111816,9.22999954223633,9.69999980926514,9.46000003814697,9.30000019073486,8.90999984741211,8.90999984741211,8.90999984741211,8.90999984741211
404,Mozambique,MOZ,3.4300000667572004,3.4300000667572004,3.4300000667572004,3.4300000667572004,3.4300000667572004,3.4300000667572004,3.4300000667572004,3.4300000667572004,3.4300000667572004,3.4300000667572004
407,Myanmar,MMR,0.5,0.5,0.5,0.5,0.769999980926514,0.5,1.5599999427795401,0.870000004768372,0.5,0.5
410,Namibia,NAM,16.770000457763697,16.770000457763697,19.0300006866455,18.520000457763697,16.770000457763697,23.350000381469698,16.770000457763697,19.8799991607666,16.770000457763697,16.770000457763697
413,Nauru,NRU,22.9599990844727,13.279999732971199,13.279999732971199,13.279999732971199,13.279999732971199,13.279999732971199,13.279999732971199,13.279999732971199,13.279999732971199,13.279999732971199
416,Nepal,NPL,3.0999999046325697,3.0999999046325697,3.0999999046325697,3.0999999046325697,3.0999999046325697,3.0999999046325697,11.359999656677198,3.0999999046325697,3.0999999046325697,3.0999999046325697
419,Netherlands,NLD,4.980000019073491,5.82000017166138,7.2399997711181605,7.42000007629395,6.869999885559079,6.0100002288818395,4.84000015258789,3.82999992370605,3.3800001144409197,3.8199999332427996
422,New Caledonia,NCL,14.5900001525879,14.5900001525879,14.5900001525879,14.5900001525879,14.5900001525879,14.5900001525879,14.5900001525879,14.5900001525879,14.5900001525879,14.5900001525879
425,New Zealand,NZL,6.4899997711181605,6.92999982833862,5.84000015258789,5.42999982833862,5.40999984741211,5.15000009536743,4.73999977111816,4.32999992370605,4.1100001335144,4.59999990463257
428,Nicaragua,NIC,3.29999995231628,5.21000003814697,5.28000020980835,4.519999980926509,4.699999809265139,3.9000000953674303,3.29999995231628,5.199999809265139,3.29999995231628,3.29999995231628
431,Niger,NER,0.319999992847443,2.1800000667572,0.319999992847443,0.519999980926514,0.319999992847443,0.319999992847443,7.76999998092651,0.319999992847443,0.319999992847443,0.319999992847443
434,Nigeria,NGA,3.7699999809265097,3.70000004768372,3.70000004768372,4.55999994277954,4.30999994277954,7.05999994277954,8.39000034332275,3.70000004768372,10.6999998092651,3.70000004768372
437,North Macedonia,MKD,31.3799991607666,31.0200004577637,29.0,28.030000686645497,26.0699996948242,23.719999313354503,22.3799991607666,20.7399997711182,17.2600002288818,16.5499992370605
443,Norway,NOR,3.2100000381469704,3.1199998855590803,3.42000007629395,3.4800000190734903,4.30000019073486,4.67999982833862,4.15999984741211,3.79999995231628,3.6900000572204603,4.42000007629395
446,Oman,OMN,1.79999995231628,1.79999995231628,1.79999995231628,1.79999995231628,1.79999995231628,3.2699999809265097,1.79999995231628,1.79999995231628,1.79999995231628,2.9400000572204603
449,Pakistan,PAK,0.8000000119209291,0.8000000119209291,2.95000004768372,1.83000004291534,3.5699999332427996,0.8000000119209291,0.8000000119209291,4.07999992370605,4.82999992370605,0.8000000119209291
452,Palau,PLW,1.36000001430511,1.36000001430511,1.36000001430511,1.36000001430511,1.36000001430511,1.36000001430511,1.36000001430511,1.36000001430511,1.36000001430511,1.36000001430511
455,Panama,PAN,3.92000007629395,3.7100000381469704,3.7300000190734903,4.44000005722046,4.40000009536743,4.84000015258789,5.46000003814697,5.30999994277954,6.40999984741211,18.5499992370605
458,Papua New Guinea,PNG,2.61999988555908,2.61999988555908,2.61999988555908,2.61999988555908,2.61999988555908,2.61999988555908,2.61999988555908,2.61999988555908,2.61999988555908,2.61999988555908
461,Paraguay,PRY,4.67000007629395,4.09000015258789,4.38000011444092,5.03000020980835,4.55999994277954,5.25,4.6100001335144,6.21999979019165,6.59000015258789,7.550000190734861
464,Peru,PER,3.4800000190734903,3.24000000953674,3.5699999332427996,3.2100000381469704,3.2699999809265097,3.74000000953674,3.6900000572204603,3.49000000953674,3.3800001144409197,7.449999809265139
467,Philippines,PHL,3.58999991416931,3.5,3.5,3.5999999046325697,3.0699999332427996,2.70000004768372,2.5499999523162797,2.33999991416931,2.24000000953674,2.5199999809265097
470,Poland,POL,9.63000011444092,10.0900001525879,10.3299999237061,8.98999977111816,7.5,6.15999984741211,4.8899998664856,3.8499999046325697,3.27999997138977,3.16000008583069
473,Portugal,PRT,12.6800003051758,15.529999732971199,16.1800003051758,13.890000343322802,12.4399995803833,11.0699996948242,8.86999988555908,6.9899997711181605,6.46000003814697,6.78999996185303
476,Puerto Rico,PRI,15.6999998092651,14.5,14.3000001907349,13.8999996185303,12.0,11.8000001907349,10.8000001907349,9.19999980926514,8.300000190734862,8.300000190734862
479,Qatar,QAT,0.560000002384186,0.479999989271164,0.280000001192093,0.200000002980232,0.170000001788139,0.150000005960464,0.14000000059604598,0.10999999940395402,0.100000001490116,0.14000000059604598
482,Romania,ROU,7.17999982833862,6.78999996185303,7.099999904632571,6.800000190734861,6.80999994277954,5.900000095367429,4.92999982833862,4.19000005722046,3.91000008583069,5.03000020980835
485,Russian Federation,RUS,6.53999996185303,5.44000005722046,5.46000003814697,5.15999984741211,5.57000017166138,5.55999994277954,5.21000003814697,4.84999990463257,4.5,5.59000015258789
488,Rwanda,RWA,1.16999995708466,1.16999995708466,1.16999995708466,1.16999995708466,1.16999995708466,1.16999995708466,17.3600006103516,15.109999656677198,15.3000001907349,16.5400009155273
491,Samoa,WSM,5.67999982833862,8.75,5.67999982833862,8.72000026702881,5.67999982833862,5.67999982833862,14.470000267028801,5.67999982833862,5.67999982833862,5.67999982833862
494,San Marino,SMR,5.05999994277954,5.19000005722046,6.07999992370605,6.610000133514401,7.380000114440921,6.449999809265139,5.05999994277954,5.05999994277954,5.800000190734861,5.05999994277954
497,Sao Tome and Principe,STP,13.5900001525879,13.5900001525879,13.5900001525879,13.5900001525879,13.5900001525879,13.5900001525879,13.5900001525879,13.5900001525879,13.5900001525879,13.5900001525879
