,Country Name,Country Code,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020
100,Cambodia,KHM,0.680000007152557,1.4099999666213998,0.36000001430511497,0.6899999976158139,0.33000001311302196,0.5899999737739561,0.10999999940395402,0.10999999940395402,1.23000001907349,0.10999999940395402
103,Cameroon,CMR,3.0599999427795397,3.0599999427795397,3.0599999427795397,3.0599999427795397,3.0599999427795397,3.0599999427795397,3.0599999427795397,3.0599999427795397,3.0599999427795397,3.0599999427795397
106,Canada,CAN,7.96000003814697,7.71999979019165,7.5,7.380000114440921,7.46000003814697,7.67999982833862,6.78000020980835,6.139999866485599,6.03000020980835,9.52999973297119
109,Cayman Islands,CYM,8.06999969482422,7.099999904632571,6.699999809265139,4.75,3.29999995231628,3.29999995231628,3.29999995231628,3.29999995231628,3.29999995231628,3.29999995231628
115,Chad,TCD,1.41999995708466,1.41999995708466,1.41999995708466,1.41999995708466,1.41999995708466,1.41999995708466,1.41999995708466,1.41999995708466,1.41999995708466,1.41999995708466
121,Chile,CHL,6.30999994277954,5.650000095367429,5.550000190734861,6.34000015258789,6.07000017166138,6.369999885559079,6.599999904632571,6.69000005722046,6.7600002288818395,11.0
127,Colombia,COL,7.90999984741211,7.550000190734861,7.07000017166138,6.71999979019165,6.360000133514401,6.78000020980835,6.869999885559079,7.09000015258789,7.880000114440921,12.229999542236301
130,Comoros,COM,6.67999982833862,6.67999982833862,6.67999982833862,6.67999982833862,6.67999982833862,6.67999982833862,6.67999982833862,6.67999982833862,6.67999982833862,6.67999982833862
133,"Congo, Dem. Rep.",COD,5.32000017166138,5.32000017166138,5.32000017166138,5.32000017166138,5.32000017166138,5.32000017166138,5.32000017166138,5.32000017166138,5.32000017166138,5.32000017166138
136,"Congo, Rep.",COG,9.39999961853027,9.39999961853027,9.39999961853027,9.39999961853027,9.39999961853027,9.39999961853027,9.39999961853027,9.39999961853027,9.39999961853027,9.39999961853027
139,Costa Rica,CRI,8.590000152587889,8.60000038146973,7.699999809265139,7.650000095367429,7.619999885559079,7.2399997711181605,6.84000015258789,8.02000045776367,9.14000034332275,14.029999732971199
142,Cote d'Ivoire,CIV,2.07999992370605,7.130000114440921,3.54999995231628,2.07999992370605,2.07999992370605,2.07999992370605,2.85999989509583,2.07999992370605,2.07999992370605,2.07999992370605
145,Croatia,HRV,13.640000343322802,15.890000343322802,17.6700000762939,16.4500007629395,15.5500001907349,12.5100002288818,10.6099996566772,7.639999866485599,6.150000095367429,7.449999809265139
148,Cuba,CUB,2.97000002861023,3.3699998855590803,3.1300001144409197,2.4000000953674303,2.2999999523162797,1.89999997615814,1.70000004768372,1.60000002384186,1.60000002384186,1.60000002384186
151,Curacao,CUW,11.3000001907349,11.3000001907349,11.3000001907349,11.3000001907349,11.3000001907349,11.3000001907349,11.3000001907349,11.3000001907349,11.3000001907349,17.6200008392334
154,Cyprus,CYP,8.060000419616701,12.460000038147,16.5100002288818,17.0499992370605,15.039999961853,12.609999656677198,10.859999656677198,8.02999973297119,6.2600002288818395,7.57000017166138
157,Czech Republic,CZE,5.800000190734861,6.01999998092651,5.900000095367429,5.09999990463257,4.230000019073491,3.3800001144409197,2.33999991416931,1.78999996185303,1.7200000286102302,2.2300000190734903
160,Denmark,DNK,7.900000095367429,7.800000190734861,7.119999885559079,6.73000001907349,6.05999994277954,5.639999866485599,5.639999866485599,4.94000005722046,4.800000190734861,5.32999992370605
163,Djibouti,DJI,22.0699996948242,22.0699996948242,22.0699996948242,22.0699996948242,22.0699996948242,22.0699996948242,22.0699996948242,22.0699996948242,22.0699996948242,22.0699996948242
169,Dominican Republic,DOM,4.69000005722046,5.15000009536743,5.34000015258789,4.82999992370605,5.449999809265139,4.98999977111816,4.28999996185303,3.67000007629395,3.95000004768372,4.15999984741211
172,Ecuador,ECU,2.9300000667572004,2.8499999046325697,2.70000004768372,3.0599999427795397,3.00999999046326,3.70000004768372,3.04999995231628,2.92000007629395,3.25,5.269999980926509
175,"Egypt, Arab Rep.",EGY,8.77000045776367,9.22999954223633,9.80000019073486,9.72999954223633,9.39000034332275,8.88000011444092,8.25,6.800000190734861,4.82999992370605,5.96999979019165
178,El Salvador,SLV,4.92000007629395,4.230000019073491,3.9600000381469704,4.8899998664856,4.36999988555908,4.82999992370605,4.65000009536743,4.19000005722046,4.019999980926509,4.71000003814697
187,Estonia,EST,13.0600004196167,10.9099998474121,9.09000015258789,7.860000133514401,6.2399997711181605,7.42000007629395,6.19000005722046,5.40999984741211,4.07000017166138,6.96999979019165
190,Eswatini,SWZ,21.0300006866455,21.0300006866455,21.0300006866455,21.0300006866455,21.0300006866455,21.0300006866455,21.0300006866455,21.0300006866455,21.0300006866455,21.0300006866455
193,Ethiopia,ETH,1.64999997615814,1.64999997615814,1.64999997615814,1.64999997615814,1.64999997615814,1.64999997615814,1.64999997615814,1.64999997615814,1.64999997615814,1.64999997615814
199,Fiji,FJI,4.28999996185303,3.70000004768372,3.70000004768372,4.92999982833862,3.70000004768372,3.70000004768372,3.70000004768372,3.70000004768372,3.70000004768372,3.70000004768372
202,Finland,FIN,8.409999847412111,8.27999973297119,8.81999969482422,9.329999923706051,9.88000011444092,9.03999996185303,8.86999988555908,7.42000007629395,7.17999982833862,8.01000022888184
205,France,FRA,8.52999973297119,9.4399995803833,10.039999961853,10.539999961853,10.770000457763699,10.229999542236301,9.4399995803833,8.97999954223633,8.47000026702881,8.060000419616701
214,"Gambia, The",GMB,6.73000001907349,6.73000001907349,6.73000001907349,6.73000001907349,6.73000001907349,6.73000001907349,6.73000001907349,8.88000011444092,6.73000001907349,6.73000001907349
217,Georgia,GEO,21.5699996948242,20.770000457763697,22.1100006103516,19.9300003051758,18.7099990844727,19.9500007629395,15.0100002288818,13.9200000762939,12.789999961853,20.2099990844727
220,Germany,DEU,6.03000020980835,5.550000190734861,5.5,5.28000020980835,4.96999979019165,4.449999809265139,4.11999988555908,3.7899999618530296,3.49000000953674,4.19000005722046
223,Ghana,GHA,1.9700000286102302,1.9700000286102302,1.9700000286102302,1.9700000286102302,7.03999996185303,1.9700000286102302,4.07000017166138,1.9700000286102302,1.9700000286102302,1.9700000286102302
229,Greece,GRC,15.119999885559098,21.5400009155273,24.469999313354503,23.600000381469698,21.719999313354503,19.8600006103516,17.8199996948242,15.369999885559098,13.979999542236301,13.539999961853
232,Greenland,GRL,9.19999980926514,9.60000038146973,10.1000003814697,10.3000001907349,8.89999961853027,8.89999961853027,8.89999961853027,8.89999961853027,8.89999961853027,8.89999961853027
238,Guam,GUM,11.1999998092651,11.8999996185303,11.1999998092651,11.1999998092651,11.1999998092651,11.1999998092651,11.1999998092651,11.1999998092651,11.1999998092651,11.1999998092651
241,Guatemala,GTM,2.85999989509583,2.36999988555908,2.67000007629395,2.35999989509583,1.9900000095367398,2.11999988555908,1.92999994754791,2.00999999046326,1.82000005245209,1.82000005245209
244,Guinea,GIN,4.980000019073491,4.980000019073491,4.980000019073491,4.980000019073491,4.980000019073491,4.980000019073491,4.980000019073491,4.980000019073491,4.980000019073491,4.980000019073491
247,Guinea-Bissau,GNB,3.60999989509583,3.60999989509583,3.60999989509583,3.60999989509583,3.60999989509583,3.60999989509583,3.60999989509583,3.60999989509583,3.60999989509583,3.60999989509583
250,Guyana,GUY,12.3400001525879,12.3400001525879,12.3400001525879,12.3400001525879,12.3400001525879,12.3400001525879,12.3400001525879,12.3400001525879,12.4499998092651,12.3400001525879
253,Haiti,HTI,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5
256,Honduras,HND,3.45000004768372,3.00999999046326,4.55999994277954,5.67999982833862,4.40999984741211,5.300000190734861,4.03999996185303,4.61999988555908,4.2199997901916495,8.78999996185303
259,"Hong Kong SAR, China",HKG,3.99000000953674,3.7699999809265097,3.79999995231628,3.5699999332427996,3.4400000572204603,3.6900000572204603,3.39000010490417,3.20000004768372,3.5599999427795397,6.92000007629395
262,Hungary,HUN,11.0699996948242,11.3400001525879,10.210000038147,7.57000017166138,6.619999885559079,5.11999988555908,3.8099999427795397,3.4800000190734903,3.35999989509583,4.05999994277954
265,Iceland,ISL,7.76999998092651,6.30999994277954,5.650000095367429,5.0,3.91000008583069,2.92000007629395,2.75999999046326,2.8499999046325697,3.83999991416931,5.639999866485599
268,India,IND,2.4000000953674303,2.4000000953674303,2.4000000953674303,2.4000000953674303,2.4000000953674303,2.4000000953674303,2.4000000953674303,5.34000015258789,5.369999885559079,4.78000020980835
271,Indonesia,IDN,4.90000009536743,4.269999980926509,4.38000011444092,4.150000095367431,4.57000017166138,4.57000017166138,3.97000002861023,4.519999980926509,3.75,4.57000017166138
274,"Iran, Islamic Rep.",IRN,10.7200002670288,10.5799999237061,8.75,8.90999984741211,9.39000034332275,10.6800003051758,10.3299999237061,10.510000228881802,9.10000038146973,8.47000026702881
277,Iraq,IRQ,7.19000005722046,7.19000005722046,7.19000005722046,8.439999580383299,7.19000005722046,8.48999977111816,10.260000228881802,7.19000005722046,7.19000005722046,7.19000005722046
280,Ireland,IRL,17.6900005340576,17.6800003051758,14.8299999237061,12.6700000762939,10.729999542236301,9.02000045776367,7.07000017166138,5.78000020980835,5.17000007629395,5.599999904632571
283,Isle of Man,IMN,3.7699999809265097,2.58999991416931,3.35999989509583,2.58999991416931,2.58999991416931,3.02999997138977,2.58999991416931,2.58999991416931,2.58999991416931,2.58999991416931
286,Israel,ISR,7.300000190734861,6.75,6.17999982833862,5.869999885559079,5.13000011444092,4.67000007629395,4.11999988555908,4.03999996185303,3.6900000572204603,4.519999980926509
289,Italy,ITA,7.51999998092651,9.80000019073486,11.479999542236301,11.859999656677198,11.3199996948242,10.890000343322802,10.3400001525879,9.75,9.09000015258789,8.39999961853027
292,Jamaica,JAM,6.28000020980835,6.67000007629395,7.400000095367429,6.98000001907349,9.89999961853027,6.369999885559079,5.48000001907349,4.23999977111816,3.82999992370605,5.73000001907349
295,Japan,JPN,4.84000015258789,4.57999992370605,4.30000019073486,3.75,3.60999989509583,3.35999989509583,2.9600000381469704,2.5999999046325697,2.5,3.0
298,Jordan,JOR,11.0,10.3999996185303,10.6000003814697,10.1000003814697,10.979999542236301,13.3199996948242,15.789999961853,17.020000457763697,15.4499998092651,17.9500007629395
301,Kazakhstan,KAZ,4.59999990463257,4.13000011444092,4.57000017166138,4.13000011444092,4.13000011444092,4.13000011444092,4.40000009536743,4.13000011444092,4.13000011444092,4.42999982833862
304,Kenya,KEN,2.57999992370605,2.57999992370605,2.57999992370605,2.57999992370605,2.57999992370605,2.57999992370605,2.57999992370605,2.57999992370605,4.78000020980835,2.57999992370605
307,Kiribati,KIR,8.53999996185303,8.53999996185303,8.53999996185303,8.53999996185303,11.869999885559098,8.53999996185303,8.53999996185303,8.53999996185303,8.53999996185303,8.53999996185303
313,"Korea, Rep.",KOR,3.24000000953674,2.99000000953674,2.9600000381469704,3.17000007629395,3.58999991416931,3.7300000190734903,3.77999997138977,3.92000007629395,3.8699998855590803,3.89000010490417
316,Kosovo,XKX,22.7299995422363,28.030000686645497,26.6800003051758,33.080001831054695,31.690000534057603,26.1800003051758,28.5200004577637,29.0400009155273,22.7299995422363,23.739999771118196
319,Kuwait,KWT,0.9399999976158141,0.9399999976158141,0.9399999976158141,1.89999997615814,1.20000004768372,0.9399999976158141,0.9399999976158141,0.9399999976158141,0.9399999976158141,0.9399999976158141
322,Kyrgyz Republic,KGZ,7.57999992370605,7.69000005722046,7.42999982833862,7.03000020980835,6.53999996185303,6.17999982833862,5.59000015258789,4.25,4.84999990463257,5.09000015258789
325,Lao PDR,LAO,10.75,10.75,10.75,10.75,10.75,10.75,10.75,10.75,10.75,10.75
328,Latvia,LVA,18.6399993896484,16.1599998474121,12.6000003814697,11.8500003814697,11.0900001525879,10.8999996185303,9.76000022888184,8.409999847412111,7.199999809265139,9.13000011444092
331,Lebanon,LBN,9.97000026702881,9.97000026702881,9.97000026702881,9.97000026702881,9.97000026702881,9.97000026702881,9.97000026702881,9.97000026702881,9.97000026702881,9.97000026702881
334,Lesotho,LSO,22.5799999237061,22.5799999237061,22.5799999237061,22.5799999237061,22.5799999237061,22.5799999237061,22.5799999237061,22.5799999237061,22.5799999237061,22.5799999237061
337,Liberia,LBR,2.35999989509583,2.35999989509583,2.35999989509583,2.35999989509583,2.35999989509583,3.7899999618530296,11.630000114440902,2.35999989509583,2.35999989509583,2.35999989509583
340,Libya,LBY,15.880000114440902,15.880000114440902,15.880000114440902,15.880000114440902,15.880000114440902,15.880000114440902,15.880000114440902,15.880000114440902,15.880000114440902,15.880000114440902
346,Lithuania,LTU,17.909999847412102,15.1999998092651,13.0600004196167,12.1800003051758,10.1000003814697,9.10000038146973,8.5,6.889999866485599,7.01999998092651,9.27000045776367
349,Luxembourg,LUX,3.83999991416931,4.53000020980835,5.42000007629395,5.92000007629395,6.099999904632571,6.0100002288818395,5.53999996185303,5.32999992370605,5.650000095367429,6.599999904632571
352,"Macao SAR, China",MAC,2.9800000190734903,2.2699999809265097,2.2300000190734903,1.92999994754791,1.9700000286102302,2.2999999523162797,2.4000000953674303,2.2999999523162797,2.09999990463257,2.9000000953674303
355,Madagascar,MDG,0.569999992847443,0.569999992847443,0.569999992847443,0.569999992847443,1.7699999809265101,0.569999992847443,0.569999992847443,0.569999992847443,0.569999992847443,0.569999992847443
